,Random (1),Cooperate (1),Cooperate (2),Defect (2),Defect (3),Unforgiving (3),Cooperate (4),Unforgiving (4),Random (5),Defect (5)
263,1.5,0.745454545,0.477941176,2.526666667,2.587859425,0.801498127,1,1,1.508090615,2.761565836
264,1.50310559,0.745454545,0.474452555,2.529411765,2.587859425,0.802973978,1,1,1.509615385,2.762411348
265,1.50310559,0.740963855,0.474452555,2.529411765,2.593059937,0.802973978,1,1,1.50955414,2.762237762
266,1.504643963,0.74251497,0.472727273,2.527687296,2.593059937,0.802973978,1,1,1.509493671,2.760416667
267,1.504643963,0.740298507,0.472727273,2.527687296,2.593059937,0.802973978,1,1,1.509493671,2.760416667
268,1.504643963,0.740298507,0.472727273,2.527687296,2.59375,0.8,1,1,1.509493671,2.762068966
269,1.504643963,0.740298507,0.472727273,2.533762058,2.595015576,0.808118081,1,1,1.509493671,2.76369863
270,1.501538462,0.741839763,0.476534296,2.536741214,2.596273292,0.816176471,1,1,1.509493671,2.76369863
271,1.5,0.743362832,0.474820144,2.535031847,2.596273292,0.816176471,1,1,1.510971787,2.764505119
272,1.501519757,0.744117647,0.47311828,2.533333333,2.594427245,0.814545455,1,1,1.50625,2.761904762
273,1.501519757,0.740524781,0.471428571,2.53164557,2.595092025,0.81294964,1,1,1.50625,2.761904762
274,1.501519757,0.740524781,0.471830986,2.528301887,2.593939394,0.808510638,1,1,1.51552795,2.765100671
275,1.497005988,0.740524781,0.475524476,2.528301887,2.594594595,0.807017544,1,1,1.50617284,2.761589404
276,1.492581602,0.74137931,0.477508651,2.526645768,2.595808383,0.814685315,1,1,1.501538462,2.759075908
277,1.492581602,0.742120344,0.477508651,2.529595016,2.595808383,0.814685315,1,1,1.506134969,2.761437908
278,1.49112426,0.743589744,0.477508651,2.529595016,2.601769912,0.822299652,1,1,1.506134969,2.761437908
279,1.488235294,0.744318182,0.477508651,2.529595016,2.602941176,0.829861111,1,1,1.5,2.761437908
280,1.486803519,0.745762712,0.477508651,2.529595016,2.602941176,0.829861111,1,1,1.504531722,2.762214984
281,1.486803519,0.746478873,0.481099656,2.53250774,2.604105572,0.837370242,1,1,1.504531722,2.763754045
282,1.486803519,0.746478873,0.481099656,2.53250774,2.604105572,0.837370242,1,1,1.504531722,2.763754045
283,1.486803519,0.746478873,0.479452055,2.530864198,2.604105572,0.837370242,1,1,1.504531722,2.763754045
284,1.485380117,0.746478873,0.479452055,2.530864198,2.605263158,0.844827586,1,1,1.501501502,2.763754045
285,1.485380117,0.748603352,0.479452055,2.530864198,2.605263158,0.844827586,1,1,1.505988024,2.764516129
286,1.485380117,0.751381215,0.482993197,2.530864198,2.603498542,0.841924399,1,1,1.501492537,2.762057878
287,1.485380117,0.751381215,0.486486486,2.530864198,2.603498542,0.841924399,1,1,1.501492537,2.762057878
288,1.485380117,0.751381215,0.486486486,2.530864198,2.608069164,0.841924399,1,1,1.49702381,2.761146497
289,1.485380117,0.752747253,0.484848485,2.529230769,2.609195402,0.849315068,1,1,1.49702381,2.761146497
290,1.485380117,0.752747253,0.484848485,2.529230769,2.612535613,0.85665529,1,1,1.50148368,2.761904762
291,1.485380117,0.754098361,0.484848485,2.529230769,2.614730878,0.85665529,1,1,1.50148368,2.761904762
292,1.486880466,0.755434783,0.491694352,2.529230769,2.614084507,0.861016949,1,1,1.49704142,2.759493671
293,1.485549133,0.753387534,0.491694352,2.529230769,2.614084507,0.861016949,1,1,1.505882353,2.7625
294,1.482758621,0.751351351,0.491694352,2.529230769,2.614084507,0.861016949,1,1,1.498542274,2.761609907
295,1.482758621,0.752688172,0.491694352,2.529230769,2.615168539,0.868243243,1,1,1.502906977,2.762345679
296,1.482758621,0.752688172,0.491694352,2.529230769,2.615168539,0.868243243,1,1,1.502906977,2.762345679
297,1.482758621,0.752688172,0.491694352,2.529230769,2.613445378,0.865319865,1,1,1.502906977,2.763803681
298,1.482758621,0.754010695,0.486842105,2.524390244,2.61452514,0.872483221,1,1,1.498550725,2.76146789
299,1.482758621,0.754010695,0.483660131,2.524096386,2.617728532,0.879598662,1,1,1.507204611,2.762917933
300,1.481375358,0.756613757,0.490322581,2.526946108,2.619834711,0.879598662,1,1,1.511428571,2.760606061
301,1.48,0.757255937,0.488745981,2.525373134,2.619834711,0.879598662,1,1,1.519886364,2.762048193
302,1.488636364,0.757894737,0.488745981,2.525373134,2.620879121,0.886666667,1,1,1.519886364,2.763473054
303,1.485875706,0.759162304,0.487179487,2.523809524,2.621917808,0.893687708,1,1,1.52407932,2.764179104
304,1.480446927,0.759162304,0.488888889,2.525073746,2.620218579,0.890728477,1,1,1.521126761,2.764179104
305,1.480446927,0.761658031,0.488888889,2.525073746,2.620218579,0.891447368,1,1,1.521126761,2.765578635
306,1.480446927,0.761658031,0.488888889,2.525073746,2.61852861,0.889250814,1,1,1.521126761,2.765578635
307,1.480446927,0.761658031,0.487341772,2.523529412,2.61852861,0.889250814,1,1,1.516853933,2.763313609
308,1.480446927,0.764102564,0.487341772,2.526315789,2.61852861,0.889250814,1,1,1.516853933,2.763313609
309,1.477777778,0.764102564,0.487341772,2.529069767,2.61852861,0.889967638,1,1,1.51396648,2.764705882
310,1.475138122,0.764102564,0.485804416,2.530259366,2.619565217,0.896774194,1,1,1.506925208,2.763848397
311,1.475274725,0.764102564,0.485981308,2.52722063,2.620596206,0.903536977,1,1,1.506925208,2.763848397
312,1.475274725,0.763959391,0.48447205,2.528409091,2.618918919,0.900641026,1,1,1.506925208,2.763848397
313,1.475274725,0.763959391,0.482972136,2.529577465,2.617250674,0.897763578,1,1,1.511049724,2.764534884
314,1.475274725,0.765151515,0.482972136,2.529577465,2.618666667,0.901587302,1,1,1.504109589,2.762318841
315,1.475274725,0.765151515,0.48,2.526610644,2.62005277,0.905362776,1,1,1.508196721,2.76300578
316,1.475274725,0.765151515,0.483180428,2.526610644,2.62005277,0.905362776,1,1,1.51226158,2.763688761
317,1.476712329,0.766331658,0.484848485,2.525139665,2.62005277,0.905362776,1,1,1.51226158,2.766381766
318,1.475409836,0.765586035,0.483383686,2.52367688,2.621052632,0.911949686,1,1,1.509485095,2.766381766
319,1.475409836,0.766169154,0.486486486,2.52367688,2.621052632,0.911949686,1,1,1.506738544,2.767705382
320,1.472826087,0.766169154,0.48502994,2.524861878,2.619422572,0.909090909,1,1,1.504021448,2.767705382
321,1.481081081,0.768472906,0.48502994,2.524861878,2.619422572,0.909090909,1,1,1.504,2.767507003
322,1.479892761,0.769607843,0.485207101,2.521978022,2.619422572,0.909090909,1,1,1.504,2.770083102
323,1.478609626,0.769975787,0.483775811,2.520547945,2.617801047,0.90625,1,1,1.504,2.770083102
324,1.478609626,0.770531401,0.486803519,2.520547945,2.61618799,0.903426791,1,1,1.507978723,2.770718232
325,1.48,0.770531401,0.486803519,2.520547945,2.616580311,0.900621118,1,1,1.511873351,2.769863014
326,1.48,0.769784173,0.486803519,2.520547945,2.616580311,0.900621118,1,1,1.515789474,2.770491803
327,1.48,0.769784173,0.483965015,2.517711172,2.616580311,0.900621118,1,1,1.515789474,2.77173913
328,1.48,0.769784173,0.483965015,2.517711172,2.618556701,0.901234568,1,1,1.523560209,2.77173913
329,1.48,0.769784173,0.483965015,2.520325203,2.62244898,0.901234568,1,1,1.520833333,2.772972973
330,1.48806366,0.769784173,0.48115942,2.517520216,2.62244898,0.901840491,1,1,1.516883117,2.770889488
331,1.48806366,0.769784173,0.484149856,2.520107239,2.62720403,0.90881459,1,1,1.512953368,2.771276596
332,1.48806366,0.769784173,0.481375358,2.517333333,2.62720403,0.90881459,1,1,1.509043928,2.770448549
333,1.489417989,0.769784173,0.484330484,2.517333333,2.62406015,0.903903904,1,1,1.509043928,2.770448549
334,1.489417989,0.767942584,0.484330484,2.517333333,2.62406015,0.903903904,1,1,1.509043928,2.770448549
335,1.485639687,0.769047619,0.484330484,2.517333333,2.620947631,0.898507463,1,1,1.516709512,2.771653543
336,1.492227979,0.768321513,0.487252125,2.517333333,2.620947631,0.898507463,1,1,1.516709512,2.774025974
337,1.492227979,0.768867925,0.488764045,2.518518519,2.621890547,0.904761905,1,1,1.516709512,2.776349614
338,1.493540052,0.768867925,0.488764045,2.518518519,2.620347395,0.902077151,1,1,1.516709512,2.776349614
339,1.493540052,0.768149883,0.491620112,2.518518519,2.623152709,0.908284024,1,1,1.516709512,2.777493606
340,1.493540052,0.768149883,0.494444444,2.518518519,2.624078624,0.914454277,1,1,1.516709512,2.777493606
341,1.493540052,0.768149883,0.494444444,2.518518519,2.62254902,0.911764706,1,1,1.516709512,2.777493606
342,1.492268041,0.768149883,0.494444444,2.521052632,2.62254902,0.912790698,1,1,1.514066496,2.777493606
343,1.493573265,0.768691589,0.493074792,2.519685039,2.62254902,0.912790698,1,1,1.510204082,2.775510204
344,1.493573265,0.766899767,0.493074792,2.519685039,2.62254902,0.912790698,1,1,1.510204082,2.775510204
345,1.493573265,0.766899767,0.493150685,2.516971279,2.62254902,0.913294798,1,1,1.513994911,2.77721519
346,1.493573265,0.766899767,0.493150685,2.519480519,2.624390244,0.913294798,1,1,1.511392405,2.77721519
347,1.493573265,0.766899767,0.490463215,2.516795866,2.624390244,0.914285714,1,1,1.515151515,2.777777778
348,1.494871795,0.767981439,0.491891892,2.515463918,2.625304136,0.920679887,1,1,1.516290727,2.778337531
349,1.494871795,0.767281106,0.494623656,2.517948718,2.623786408,0.918079096,1,1,1.509950249,2.77638191
350,1.494871795,0.768348624,0.496,2.516624041,2.623188406,0.921787709,1,1,1.506203474,2.77443609
351,1.494871795,0.768348624,0.49867374,2.516624041,2.623501199,0.919220056,1,1,1.498765432,2.770573566
352,1.493606138,0.768348624,0.497354497,2.515306122,2.622009569,0.916666667,1,1,1.496314496,2.770573566
353,1.492385787,0.769931663,0.497354497,2.517766497,2.623809524,0.916666667,1,1,1.496314496,2.770573566
354,1.492385787,0.768181818,0.493506494,2.511278195,2.627358491,0.928176796,1,1,1.493887531,2.771712159
355,1.491139241,0.768181818,0.492227979,2.512437811,2.627358491,0.928176796,1,1,1.493887531,2.771712159
356,1.491139241,0.768707483,0.492227979,2.514851485,2.627358491,0.928176796,1,1,1.490243902,2.76980198
357,1.48989899,0.768707483,0.493573265,2.513580247,2.62763466,0.925619835,1,1,1.493946731,2.769041769
358,1.48989899,0.769230769,0.492307692,2.512315271,2.629370629,0.925619835,1,1,1.493975904,2.768856448
359,1.487437186,0.769230769,0.491048593,2.511056511,2.629370629,0.925619835,1,1,1.491606715,2.768856448
360,1.485,0.769230769,0.488549618,2.510948905,2.631090487,0.926027397,1,1,1.491606715,2.768856448
361,1.486284289,0.769230769,0.484848485,2.507246377,2.631090487,0.926430518,1,1,1.491606715,2.768856448
362,1.486284289,0.767494357,0.484848485,2.509615385,2.631336406,0.923913043,1,1,1.491606715,2.768856448
363,1.483870968,0.767494357,0.484848485,2.509615385,2.631336406,0.923913043,1,1,1.491606715,2.768856448
364,1.481481481,0.768539326,0.487437186,2.514285714,2.633027523,0.924324324,1,1,1.492857143,2.770531401
365,1.481481481,0.768539326,0.486215539,2.51536643,2.631578947,0.921832884,1,1,1.492857143,2.770531401
366,1.481481481,0.768539326,0.486215539,2.519906323,2.630979499,0.924932976,1,1,1.496437055,2.771084337
367,1.479115479,0.768539326,0.485,2.520930233,2.630979499,0.924932976,1,1,1.490566038,2.769230769
368,1.480392157,0.768539326,0.482587065,2.520737327,2.629545455,0.922459893,1,1,1.490566038,2.769230769
369,1.480392157,0.766816143,0.482587065,2.520737327,2.629545455,0.922459893,1,1,1.490566038,2.769230769
370,1.480392157,0.766816143,0.481389578,2.51954023,2.631221719,0.922459893,1,1,1.495327103,2.769230769
371,1.480392157,0.766816143,0.483950617,2.51954023,2.632054176,0.928,1,1,1.498834499,2.769784173
372,1.480392157,0.766816143,0.485294118,2.518348624,2.633707865,0.928,1,1,1.498839907,2.76849642
373,1.47804878,0.766816143,0.484107579,2.517162471,2.635346756,0.938992042,1,1,1.496535797,2.7695962
374,1.47804878,0.766816143,0.482926829,2.515981735,2.633928571,0.936842105,1,1,1.494252874,2.770685579
375,1.47804878,0.766816143,0.482926829,2.515981735,2.635555556,0.936842105,1,1,1.490825688,2.768867925
376,1.47804878,0.766816143,0.482926829,2.515981735,2.634146341,0.934383202,1,1,1.490825688,2.768867925
377,1.475728155,0.766816143,0.482926829,2.518181818,2.637554585,0.931937173,1,1,1.487414188,2.767058824
378,1.474576271,0.766816143,0.480582524,2.515837104,2.640692641,0.931937173,1,1,1.485193622,2.767058824
379,1.474576271,0.767337808,0.479418886,2.514672686,2.640692641,0.931937173,1,1,1.479638009,2.765258216
380,1.474576271,0.768374165,0.479418886,2.514672686,2.640692641,0.932291667,1,1,1.476297968,2.763466042
381,1.474576271,0.770419426,0.477108434,2.514541387,2.639308855,0.92987013,1,1,1.469662921,2.75990676
382,1.474576271,0.770419426,0.477108434,2.514541387,2.639308855,0.92987013,1,1,1.47309417,2.760465116
383,1.473429952,0.770419426,0.479616307,2.514541387,2.637931034,0.92746114,1,1,1.471111111,2.759259259
384,1.4784689,0.77092511,0.480952381,2.513392857,2.638709677,0.932816537,1,1,1.469026549,2.759259259
385,1.476190476,0.77092511,0.483412322,2.515555556,2.639484979,0.938461538,1,1,1.465783664,2.757505774
386,1.476303318,0.77092511,0.483568075,2.513274336,2.639484979,0.93877551,1,1,1.460526316,2.755760369
387,1.476303318,0.769736842,0.482435597,2.514285714,2.639484979,0.93877551,1,1,1.460526316,2.755760369
388,1.476303318,0.769736842,0.481308411,2.513157895,2.639484979,0.93877551,1,1,1.46069869,2.754587156
389,1.483490566,0.769736842,0.48018648,2.512035011,2.639658849,0.936386768,1,1,1.46069869,2.754587156
390,1.482352941,0.769736842,0.479069767,2.510917031,2.639658849,0.936708861,1,1,1.45751634,2.752860412
391,1.482352941,0.7702407,0.477958237,2.511930586,2.639658849,0.936708861,1,1,1.460869565,2.753424658
392,1.481220657,0.77124183,0.476851852,2.510822511,2.638297872,0.934343434,1,1,1.460869565,2.753424658
393,1.481220657,0.77173913,0.47816092,2.509719222,2.638297872,0.934343434,1,1,1.460869565,2.754545455
394,1.480093677,0.77173913,0.47706422,2.510729614,2.638297872,0.934673367,1,1,1.470842333,2.755102041
395,1.481308411,0.772234273,0.47706422,2.510729614,2.636942675,0.932668329,1,1,1.470842333,2.755102041
396,1.489559165,0.770562771,0.478359909,2.509635974,2.636942675,0.932668329,1,1,1.474137931,2.755656109
397,1.489559165,0.769892473,0.477272727,2.508547009,2.63559322,0.930348259,1,1,1.470967742,2.753950339
398,1.488425926,0.769892473,0.477272727,2.508547009,2.63559322,0.930348259,1,1,1.474248927,2.754504505
399,1.488425926,0.770386266,0.477477477,2.506382979,2.637130802,0.930348259,1,1,1.472222222,2.754504505
400,1.488425926,0.770386266,0.477477477,2.506382979,2.638655462,0.930348259,1,1,1.467091295,2.752808989
401,1.488425926,0.770386266,0.477477477,2.506382979,2.638830898,0.928395062,1,1,1.463157895,2.753914989
402,1.495391705,0.771367521,0.477477477,2.506382979,2.639004149,0.926108374,1,1,1.463157895,2.755011136
403,1.496551724,0.771367521,0.479820628,2.510548523,2.640495868,0.926470588,1,1,1.463157895,2.755011136
404,1.496551724,0.769722814,0.479820628,2.514644351,2.640495868,0.926470588,1,1,1.467640919,2.757174393
405,1.494279176,0.770700637,0.478747204,2.513569937,2.641975309,0.936585366,1,1,1.467640919,2.757174393
406,1.501138952,0.772631579,0.477678571,2.5125,2.642126789,0.944309927,1,1,1.467640919,2.758241758
407,1.501138952,0.772631579,0.476614699,2.511434511,2.640816327,0.942028986,1,1,1.472049689,2.758241758
408,1.501133787,0.774530271,0.476614699,2.511434511,2.640816327,0.942307692,1,1,1.469008264,2.757641921
409,1.5,0.773388773,0.475555556,2.510373444,2.640243902,0.944976077,1,1,1.469008264,2.757641921
410,1.5,0.773858921,0.475555556,2.510373444,2.638945233,0.942720764,1,1,1.459958932,2.752711497
411,1.498871332,0.773858921,0.474501109,2.50931677,2.641129032,0.947619048,1,1,1.459958932,2.752711497
412,1.498871332,0.774327122,0.474501109,2.50931677,2.641851107,0.952494062,1,1,1.459958932,2.752711497
413,1.498871332,0.774327122,0.473451327,2.508264463,2.644,0.966981132,1,1,1.463114754,2.753246753
414,1.497747748,0.774327122,0.473684211,2.50617284,2.644,0.966981132,1,1,1.463114754,2.754310345
415,1.496629213,0.774793388,0.473684211,2.50617284,2.644,0.96713615,1,1,1.460122699,2.752688172
416,1.498881432,0.776180698,0.475982533,2.508196721,2.644,0.96713615,1,1,1.457317073,2.75
417,1.498881432,0.773006135,0.473913043,2.510121457,2.644,0.96728972,1,1,1.454361055,2.748400853
418,1.498881432,0.773006135,0.473913043,2.510121457,2.644,0.96728972,1,1,1.454361055,2.748400853
419,1.498881432,0.773930754,0.472885033,2.509090909,2.642714571,0.965357968,1,1,1.454361055,2.748400853
420,1.496659243,0.773930754,0.471861472,2.508064516,2.641434263,0.963133641,1,1,1.460606061,2.748400853
421,1.494456763,0.773930754,0.470842333,2.507042254,2.641434263,0.963133641,1,1,1.460606061,2.748400853
422,1.493362832,0.773930754,0.470842333,2.507042254,2.640159046,0.96091954,1,1,1.45766129,2.746808511
423,1.49010989,0.774390244,0.47311828,2.509018036,2.640159046,0.96091954,1,1,1.457831325,2.745762712
424,1.487964989,0.77484787,0.473347548,2.506986028,2.640159046,0.96091954,1,1,1.457831325,2.745762712
425,1.489082969,0.77484787,0.470338983,2.503968254,2.642998028,0.961098398,1,1,1.457831325,2.745762712
426,1.496746204,0.773279352,0.46835443,2.501976285,2.642998028,0.961098398,1,1,1.457831325,2.745762712
427,1.496760259,0.771717172,0.468619247,2.5,2.642998028,0.961098398,1,1,1.457831325,2.746835443
428,1.504291845,0.770623742,0.46985447,2.499017682,2.640471513,0.956719818,1,1,1.457831325,2.746835443
429,1.503211991,0.769076305,0.46985447,2.499017682,2.641176471,0.961363636,1,1,1.457831325,2.746835443
430,1.504273504,0.769539078,0.472049689,2.499017682,2.640625,0.963800905,1,1,1.457831325,2.746835443
431,1.504273504,0.768924303,0.472049689,2.499017682,2.641325536,0.968397291,1,1,1.460921844,2.747368421
432,1.504273504,0.768924303,0.47107438,2.498039216,2.64410058,0.968397291,1,1,1.459081836,2.747368421
433,1.504273504,0.768924303,0.473251029,2.5,2.64410058,0.968397291,1,1,1.459081836,2.748427673
434,1.503184713,0.768924303,0.472279261,2.499025341,2.645472062,0.968539326,1,1,1.459081836,2.748427673
435,1.504237288,0.767395626,0.474437628,2.499025341,2.645472062,0.968539326,1,1,1.465208748,2.750519751
436,1.502109705,0.765873016,0.473469388,2.498054475,2.644230769,0.966367713,1,1,1.463366337,2.750519751
437,1.497916667,0.765873016,0.47464503,2.497087379,2.642994242,0.964523282,1,1,1.460474308,2.748962656
438,1.495850622,0.765748031,0.473684211,2.496124031,2.641762452,0.962555066,1,1,1.457593688,2.747412008
439,1.495850622,0.766666667,0.473684211,2.496124031,2.641762452,0.962555066,1,1,1.458823529,2.747933884
440,1.49689441,0.766666667,0.472727273,2.49516441,2.641904762,0.960784314,1,1,1.46484375,2.747933884
441,1.49689441,0.766081871,0.471774194,2.496153846,2.641904762,0.960784314,1,1,1.463035019,2.747933884
442,1.49689441,0.766081871,0.471774194,2.496153846,2.641366224,0.963282937,1,1,1.460194175,2.746391753
443,1.494845361,0.766081871,0.473895582,2.496153846,2.642045455,0.967672414,1,1,1.460194175,2.747433265
444,1.49486653,0.766990291,0.473895582,2.496153846,2.642045455,0.967672414,1,1,1.460194175,2.747433265
445,1.495901639,0.766859345,0.474103586,2.494252874,2.642045455,0.967811159,1,1,1.460194175,2.747433265
446,1.495901639,0.765384615,0.474103586,2.494252874,2.642045455,0.967811159,1,1,1.463178295,2.74795082
447,1.502040816,0.765384615,0.474103586,2.494252874,2.640831758,0.965738758,1,1,1.463178295,2.74795082
448,1.502040816,0.766283525,0.472222222,2.492366412,2.640831758,0.966029724,1,1,1.46615087,2.749490835
449,1.508130081,0.767175573,0.471287129,2.491428571,2.639622642,0.963983051,1,1,1.463320463,2.74796748
450,1.504032258,0.767175573,0.471287129,2.491428571,2.639774859,0.962105263,1,1,1.463320463,2.74796748
451,1.511022044,0.767175573,0.473372781,2.493358634,2.641121495,0.962105263,1,1,1.461538462,2.75
452,1.511022044,0.765714286,0.473372781,2.497175141,2.641791045,0.966386555,1,1,1.464491363,2.750503018
453,1.509960159,0.765714286,0.472440945,2.496240602,2.641263941,0.968619247,1,1,1.461685824,2.748995984
454,1.507936508,0.764258555,0.472440945,2.496240602,2.641929499,0.972860125,1,1,1.464627151,2.750499002
455,1.506930693,0.764258555,0.47265625,2.494382022,2.642066421,0.970954357,1,1,1.461832061,2.749003984
456,1.506930693,0.764705882,0.47265625,2.494382022,2.644688645,0.970954357,1,1,1.464761905,2.75049505
457,1.512820513,0.764705882,0.47265625,2.494382022,2.644688645,0.97107438,1,1,1.461977186,2.749011858
458,1.512820513,0.765595463,0.47265625,2.494382022,2.644688645,0.97107438,1,1,1.461977186,2.749011858
459,1.511811024,0.765595463,0.473786408,2.493457944,2.644808743,0.977412731,1,1,1.461977186,2.749011858
460,1.511811024,0.766037736,0.473786408,2.493457944,2.647377939,0.985685072,1,1,1.460227273,2.75
461,1.515625,0.766917293,0.473786408,2.495344507,2.64801444,0.989795918,1,1,1.460227273,2.75
462,1.513618677,0.766917293,0.473786408,2.495344507,2.64801444,0.989795918,1,1,1.458490566,2.75
463,1.513618677,0.767790262,0.473786408,2.497217069,2.64801444,0.989795918,1,1,1.456928839,2.750972763
464,1.513618677,0.767790262,0.472868217,2.496296296,2.646846847,0.987780041,1,1,1.452513966,2.751445087
465,1.510638298,0.768656716,0.472868217,2.496296296,2.646846847,0.987780041,1,1,1.452513966,2.751445087
466,1.510638298,0.769087523,0.472868217,2.496296296,2.64874552,0.991902834,1,1,1.452513966,2.752399232
467,1.507692308,0.769087523,0.471953578,2.495378928,2.64874552,0.991935484,1,1,1.452513966,2.752399232
468,1.507692308,0.77037037,0.471953578,2.495378928,2.64874552,0.991935484,1,1,1.452513966,2.75334608
469,1.50671785,0.77037037,0.471953578,2.495378928,2.650623886,0.996007984,1,1,1.450834879,2.754285714
470,1.50671785,0.770794824,0.477099237,2.496323529,2.650623886,0.996007984,1,1,1.456561922,2.755218216
471,1.507662835,0.770794824,0.481060606,2.498168498,2.650623886,0.996007984,1,1,1.453874539,2.754716981
472,1.507662835,0.769372694,0.483018868,2.498168498,2.650623886,0.996007984,1,1,1.459558824,2.754716981
473,1.507662835,0.769372694,0.484052533,2.49725777,2.651865009,0.996007984,1,1,1.460694698,2.755178908
474,1.507662835,0.769372694,0.485981308,2.499089253,2.651865009,0.996023857,1,1,1.460694698,2.755178908
475,1.507662835,0.769372694,0.485074627,2.5,2.651865009,0.996039604,1,1,1.460694698,2.755178908
476,1.507662835,0.769372694,0.485185185,2.5,2.651865009,0.996055227,1,1,1.460694698,2.755178908
477,1.507662835,0.769372694,0.484288355,2.499102334,2.651943463,0.994117647,1,1,1.460694698,2.755178908
478,1.509541985,0.770220588,0.486187845,2.500894454,2.651943463,0.994117647,1,1,1.460694698,2.755178908
479,1.509541985,0.767399267,0.485294118,2.501779359,2.651943463,0.994117647,1,1,1.460694698,2.755178908
480,1.509541985,0.767399267,0.485294118,2.501779359,2.654385965,0.994117647,1,1,1.460694698,2.757009346
481,1.508571429,0.767399267,0.485294118,2.501779359,2.654385965,0.994117647,1,1,1.460694698,2.757009346
482,1.508571429,0.767824497,0.48440367,2.500888099,2.655594406,0.994117647,1,1,1.460694698,2.757914339
483,1.505681818,0.76867031,0.484517304,2.499115044,2.655594406,0.994117647,1,1,1.458029197,2.758302583
484,1.506616257,0.769090909,0.482758621,2.499121265,2.656794425,0.994117647,1,1,1.454710145,2.758302583
485,1.506616257,0.768535262,0.482758621,2.499121265,2.656794425,0.994117647,1,1,1.460288809,2.759191176
486,1.506616257,0.768535262,0.484629295,2.499121265,2.656794425,0.994163424,1,1,1.460288809,2.759191176
487,1.502814259,0.769369369,0.484629295,2.499121265,2.657986111,0.994163424,1,1,1.457657658,2.758683729
488,1.5,0.769369369,0.484629295,2.500875657,2.65916955,0.994186047,1,1,1.457657658,2.758683729
489,1.5,0.769784173,0.486486486,2.500875657,2.661512027,0.994186047,1,1,1.463195691,2.758683729
490,1.500931099,0.769784173,0.486486486,2.506065858,2.662671233,0.994186047,1,1,1.463195691,2.759562842
491,1.500931099,0.768402154,0.485611511,2.505190311,2.662671233,0.994186047,1,1,1.465949821,2.76
492,1.500931099,0.768402154,0.485611511,2.506896552,2.660409556,0.99034749,1,1,1.46332737,2.759493671
493,1.5,0.768402154,0.485611511,2.508591065,2.661564626,0.990384615,1,1,1.46332737,2.759493671
494,1.5,0.76702509,0.485611511,2.508591065,2.661564626,0.990384615,1,1,1.460714286,2.758122744
495,1.499075786,0.76702509,0.485611511,2.508591065,2.661564626,0.990384615,1,1,1.460714286,2.758122744
496,1.499075786,0.76744186,0.486583184,2.507718696,2.661564626,0.990384615,1,1,1.456483126,2.756756757
497,1.499075786,0.76744186,0.486583184,2.507718696,2.661564626,0.990384615,1,1,1.45229682,2.756272401
498,1.5,0.768270945,0.488413547,2.507718696,2.661564626,0.990384615,1,1,1.449122807,2.756272401
499,1.49907919,0.767730496,0.486678508,2.505982906,2.662711864,0.990421456,1,1,1.449122807,2.756272401
500,1.5,0.768141593,0.488495575,2.505982906,2.663851351,0.990494297,1,1,1.449122807,2.756272401
